GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GB7001
"G4500090","2000","3","5","South Carolina","45","Bamberg","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bamberg County",61800
"G4500110","2000","3","5","South Carolina","45","Barnwell","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Barnwell County",66600
"G4500130","2000","3","5","South Carolina","45","Beaufort","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Beaufort County",213900
"G4500150","2000","3","5","South Carolina","45","Berkeley","015",,,,,,,,,,,,,"1440","9999","9999",,,,,,,,"Berkeley County",91300
"G4500170","2000","3","5","South Carolina","45","Calhoun","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Calhoun County",72500
"G4500190","2000","3","5","South Carolina","45","Charleston","019",,,,,,,,,,,,,"1440","9999","9999",,,,,,,,"Charleston County",130200
"G4500210","2000","3","5","South Carolina","45","Cherokee","021",,,,,,,,,,,,,"3160","9999","9999",,,,,,,,"Cherokee County",74100
"G4500230","2000","3","5","South Carolina","45","Chester","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Chester County",62800
"G4500250","2000","3","5","South Carolina","45","Chesterfield","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Chesterfield County",65900
"G4500270","2000","3","5","South Carolina","45","Clarendon","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clarendon County",77700
"G4500290","2000","3","5","South Carolina","45","Colleton","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Colleton County",73200
"G4500310","2000","3","5","South Carolina","45","Darlington","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Darlington County",74100
"G4500330","2000","3","5","South Carolina","45","Dillon","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dillon County",60700
"G4500350","2000","3","5","South Carolina","45","Dorchester","035",,,,,,,,,,,,,"1440","9999","9999",,,,,,,,"Dorchester County",104600
"G4500370","2000","3","5","South Carolina","45","Edgefield","037",,,,,,,,,,,,,"0600","9999","9999",,,,,,,,"Edgefield County",83400
"G4500390","2000","3","5","South Carolina","45","Fairfield","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fairfield County",69900
"G4500410","2000","3","5","South Carolina","45","Florence","041",,,,,,,,,,,,,"2655","9999","9999",,,,,,,,"Florence County",85200
"G4500430","2000","3","5","South Carolina","45","Georgetown","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Georgetown County",114700
"G4500450","2000","3","5","South Carolina","45","Greenville","045",,,,,,,,,,,,,"3160","9999","9999",,,,,,,,"Greenville County",111800
"G4500470","2000","3","5","South Carolina","45","Greenwood","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Greenwood County",81200
"G4500490","2000","3","5","South Carolina","45","Hampton","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hampton County",62300
"G4500510","2000","3","5","South Carolina","45","Horry","051",,,,,,,,,,,,,"5330","9999","9999",,,,,,,,"Horry County",119700
"G4500530","2000","3","5","South Carolina","45","Jasper","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jasper County",77600
"G4500550","2000","3","5","South Carolina","45","Kershaw","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kershaw County",88000
"G4500570","2000","3","5","South Carolina","45","Lancaster","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lancaster County",77100
"G4500590","2000","3","5","South Carolina","45","Laurens","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Laurens County",74800
"G4500610","2000","3","5","South Carolina","45","Lee","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lee County",56400
"G4500630","2000","3","5","South Carolina","45","Lexington","063",,,,,,,,,,,,,"1760","9999","9999",,,,,,,,"Lexington County",106300
"G4500650","2000","3","5","South Carolina","45","McCormick","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McCormick County",70700
"G4500670","2000","3","5","South Carolina","45","Marion","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marion County",63500
"G4500690","2000","3","5","South Carolina","45","Marlboro","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marlboro County",54900
"G4500710","2000","3","5","South Carolina","45","Newberry","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Newberry County",78000
"G4500730","2000","3","5","South Carolina","45","Oconee","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Oconee County",97500
"G4500750","2000","3","5","South Carolina","45","Orangeburg","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Orangeburg County",72600
"G4500770","2000","3","5","South Carolina","45","Pickens","077",,,,,,,,,,,,,"3160","9999","9999",,,,,,,,"Pickens County",96100
"G4500790","2000","3","5","South Carolina","45","Richland","079",,,,,,,,,,,,,"1760","9999","9999",,,,,,,,"Richland County",98700
"G4500810","2000","3","5","South Carolina","45","Saluda","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Saluda County",74000
"G4500830","2000","3","5","South Carolina","45","Spartanburg","083",,,,,,,,,,,,,"3160","9999","9999",,,,,,,,"Spartanburg County",91100
"G4500850","2000","3","5","South Carolina","45","Sumter","085",,,,,,,,,,,,,"8140","9999","9999",,,,,,,,"Sumter County",78700
"G4500870","2000","3","5","South Carolina","45","Union","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Union County",61900
"G4500890","2000","3","5","South Carolina","45","Williamsburg","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Williamsburg County",63300
"G4500910","2000","3","5","South Carolina","45","York","091",,,,,,,,,,,,,"1520","9999","9999",,,,,,,,"York County",119600
"G4600030","2000","2","4","South Dakota","46","Aurora","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Aurora County",32600
"G4600050","2000","2","4","South Dakota","46","Beadle","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Beadle County",56000
"G4600070","2000","2","4","South Dakota","46","Bennett","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bennett County",36500
"G4600090","2000","2","4","South Dakota","46","Bon Homme","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bon Homme County",46100
"G4600110","2000","2","4","South Dakota","46","Brookings","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Brookings County",88500
"G4600130","2000","2","4","South Dakota","46","Brown","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Brown County",72700
"G4600150","2000","2","4","South Dakota","46","Brule","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Brule County",64900
"G4600170","2000","2","4","South Dakota","46","Buffalo","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Buffalo County",26300
"G4600190","2000","2","4","South Dakota","46","Butte","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Butte County",60200
"G4600210","2000","2","4","South Dakota","46","Campbell","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Campbell County",27400
"G4600230","2000","2","4","South Dakota","46","Charles Mix","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Charles Mix County",49100
"G4600250","2000","2","4","South Dakota","46","Clark","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clark County",36700
"G4600270","2000","2","4","South Dakota","46","Clay","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clay County",79500
"G4600290","2000","2","4","South Dakota","46","Codington","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Codington County",84200
"G4600310","2000","2","4","South Dakota","46","Corson","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Corson County",21600
"G4600330","2000","2","4","South Dakota","46","Custer","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Custer County",89100
"G4600350","2000","2","4","South Dakota","46","Davison","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Davison County",71600
"G4600370","2000","2","4","South Dakota","46","Day","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Day County",33100
"G4600390","2000","2","4","South Dakota","46","Deuel","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Deuel County",44400
"G4600410","2000","2","4","South Dakota","46","Dewey","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dewey County",36000
"G4600430","2000","2","4","South Dakota","46","Douglas","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Douglas County",34600
"G4600450","2000","2","4","South Dakota","46","Edmunds","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Edmunds County",42000
"G4600470","2000","2","4","South Dakota","46","Fall River","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fall River County",54300
"G4600490","2000","2","4","South Dakota","46","Faulk","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Faulk County",31600
"G4600510","2000","2","4","South Dakota","46","Grant","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grant County",60400
"G4600530","2000","2","4","South Dakota","46","Gregory","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gregory County",32700
"G4600550","2000","2","4","South Dakota","46","Haakon","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Haakon County",46200
"G4600570","2000","2","4","South Dakota","46","Hamlin","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hamlin County",49300
"G4600590","2000","2","4","South Dakota","46","Hand","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hand County",45700
"G4600610","2000","2","4","South Dakota","46","Hanson","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hanson County",45900
