GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,AB2AA,AB2AAM
G4000770,1980,Oklahoma,40,400,Latimer County,77,770,LATIMER COUNTY,11489,
G4000790,1980,Oklahoma,40,400,Le Flore County,79,790,LE FLORE COUNTY,12831,
G4000810,1980,Oklahoma,40,400,Lincoln County,81,810,LINCOLN COUNTY,15841,
G4000830,1980,Oklahoma,40,400,Logan County,83,830,LOGAN COUNTY,17110,
G4000850,1980,Oklahoma,40,400,Love County,85,850,LOVE COUNTY,15913,
G4000870,1980,Oklahoma,40,400,McClain County,87,870,MCCLAIN COUNTY,18625,
G4000890,1980,Oklahoma,40,400,McCurtain County,89,890,MCCURTAIN COUNTY,12323,
G4000910,1980,Oklahoma,40,400,McIntosh County,91,910,MCINTOSH COUNTY,12100,
G4000930,1980,Oklahoma,40,400,Major County,93,930,MAJOR COUNTY,17200,
G4000950,1980,Oklahoma,40,400,Marshall County,95,950,MARSHALL COUNTY,12230,
G4000970,1980,Oklahoma,40,400,Mayes County,97,970,MAYES COUNTY,15422,
G4000990,1980,Oklahoma,40,400,Murray County,99,990,MURRAY COUNTY,15405,
G4001010,1980,Oklahoma,40,400,Muskogee County,101,1010,MUSKOGEE COUNTY,15489,
G4001030,1980,Oklahoma,40,400,Noble County,103,1030,NOBLE COUNTY,17212,
G4001050,1980,Oklahoma,40,400,Nowata County,105,1050,NOWATA COUNTY,16380,
G4001070,1980,Oklahoma,40,400,Okfuskee County,107,1070,OKFUSKEE COUNTY,11679,
G4001090,1980,Oklahoma,40,400,Oklahoma County,109,1090,OKLAHOMA COUNTY,19875,
G4001110,1980,Oklahoma,40,400,Okmulgee County,111,1110,OKMULGEE COUNTY,14213,
G4001130,1980,Oklahoma,40,400,Osage County,113,1130,OSAGE COUNTY,18357,
G4001150,1980,Oklahoma,40,400,Ottawa County,115,1150,OTTAWA COUNTY,14711,
G4001170,1980,Oklahoma,40,400,Pawnee County,117,1170,PAWNEE COUNTY,16810,
G4001190,1980,Oklahoma,40,400,Payne County,119,1190,PAYNE COUNTY,16495,
G4001210,1980,Oklahoma,40,400,Pittsburg County,121,1210,PITTSBURG COUNTY,13925,
G4001230,1980,Oklahoma,40,400,Pontotoc County,123,1230,PONTOTOC COUNTY,15388,
G4001250,1980,Oklahoma,40,400,Pottawatomie County,125,1250,POTTAWATOMIE COUNTY,16246,
G4001270,1980,Oklahoma,40,400,Pushmataha County,127,1270,PUSHMATAHA COUNTY,10730,
G4001290,1980,Oklahoma,40,400,Roger Mills County,129,1290,ROGER MILLS COUNTY,14671,
G4001310,1980,Oklahoma,40,400,Rogers County,131,1310,ROGERS COUNTY,21294,
G4001330,1980,Oklahoma,40,400,Seminole County,133,1330,SEMINOLE COUNTY,14811,
G4001350,1980,Oklahoma,40,400,Sequoyah County,135,1350,SEQUOYAH COUNTY,12772,
G4001370,1980,Oklahoma,40,400,Stephens County,137,1370,STEPHENS COUNTY,17811,
G4001390,1980,Oklahoma,40,400,Texas County,139,1390,TEXAS COUNTY,18593,
G4001410,1980,Oklahoma,40,400,Tillman County,141,1410,TILLMAN COUNTY,13809,
G4001430,1980,Oklahoma,40,400,Tulsa County,143,1430,TULSA COUNTY,21125,
G4001450,1980,Oklahoma,40,400,Wagoner County,145,1450,WAGONER COUNTY,19705,
G4001470,1980,Oklahoma,40,400,Washington County,147,1470,WASHINGTON COUNTY,22649,
G4001490,1980,Oklahoma,40,400,Washita County,149,1490,WASHITA COUNTY,17741,
G4001510,1980,Oklahoma,40,400,Woods County,151,1510,WOODS COUNTY,17532,
G4001530,1980,Oklahoma,40,400,Woodward County,153,1530,WOODWARD COUNTY,20715,
G4100010,1980,Oregon,41,410,Baker County,1,10,BAKER COUNTY,16176,
G4100030,1980,Oregon,41,410,Benton County,3,30,BENTON COUNTY,21068,
G4100050,1980,Oregon,41,410,Clackamas County,5,50,CLACKAMAS COUNTY,23572,
G4100070,1980,Oregon,41,410,Clatsop County,7,70,CLATSOP COUNTY,18820,
G4100090,1980,Oregon,41,410,Columbia County,9,90,COLUMBIA COUNTY,21096,
G4100110,1980,Oregon,41,410,Coos County,11,110,COOS COUNTY,18618,
G4100130,1980,Oregon,41,410,Crook County,13,130,CROOK COUNTY,17398,
G4100150,1980,Oregon,41,410,Curry County,15,150,CURRY COUNTY,16827,
G4100170,1980,Oregon,41,410,Deschutes County,17,170,DESCHUTES COUNTY,18718,
G4100190,1980,Oregon,41,410,Douglas County,19,190,DOUGLAS COUNTY,18587,
G4100210,1980,Oregon,41,410,Gilliam County,21,210,GILLIAM COUNTY,17318,
G4100230,1980,Oregon,41,410,Grant County,23,230,GRANT COUNTY,17177,
G4100250,1980,Oregon,41,410,Harney County,25,250,HARNEY COUNTY,19016,
G4100270,1980,Oregon,41,410,Hood River County,27,270,HOOD RIVER COUNTY,19508,
G4100290,1980,Oregon,41,410,Jackson County,29,290,JACKSON COUNTY,17795,
G4100310,1980,Oregon,41,410,Jefferson County,31,310,JEFFERSON COUNTY,16763,
G4100330,1980,Oregon,41,410,Josephine County,33,330,JOSEPHINE COUNTY,15042,
G4100350,1980,Oregon,41,410,Klamath County,35,350,KLAMATH COUNTY,18046,
G4100370,1980,Oregon,41,410,Lake County,37,370,LAKE COUNTY,17938,
G4100390,1980,Oregon,41,410,Lane County,39,390,LANE COUNTY,19481,
G4100410,1980,Oregon,41,410,Lincoln County,41,410,LINCOLN COUNTY,17870,
G4100430,1980,Oregon,41,410,Linn County,43,430,LINN COUNTY,18523,
G4100450,1980,Oregon,41,410,Malheur County,45,450,MALHEUR COUNTY,15021,
G4100470,1980,Oregon,41,410,Marion County,47,470,MARION COUNTY,19211,
G4100490,1980,Oregon,41,410,Morrow County,49,490,MORROW COUNTY,19993,
G4100510,1980,Oregon,41,410,Multnomah County,51,510,MULTNOMAH COUNTY,20461,
G4100530,1980,Oregon,41,410,Polk County,53,530,POLK COUNTY,19516,
G4100550,1980,Oregon,41,410,Sherman County,55,550,SHERMAN COUNTY,16104,
G4100570,1980,Oregon,41,410,Tillamook County,57,570,TILLAMOOK COUNTY,17162,
G4100590,1980,Oregon,41,410,Umatilla County,59,590,UMATILLA COUNTY,18324,
G4100610,1980,Oregon,41,410,Union County,61,610,UNION COUNTY,17887,
G4100630,1980,Oregon,41,410,Wallowa County,63,630,WALLOWA COUNTY,16498,
G4100650,1980,Oregon,41,410,Wasco County,65,650,WASCO COUNTY,20442,
G4100670,1980,Oregon,41,410,Washington County,67,670,WASHINGTON COUNTY,24819,
G4100690,1980,Oregon,41,410,Wheeler County,69,690,WHEELER COUNTY,12109,
G4100710,1980,Oregon,41,410,Yamhill County,71,710,YAMHILL COUNTY,19533,
G4200010,1980,Pennsylvania,42,420,Adams County,1,10,ADAMS COUNTY,18527,
G4200030,1980,Pennsylvania,42,420,Allegheny County,3,30,ALLEGHENY COUNTY,21643,
G4200050,1980,Pennsylvania,42,420,Armstrong County,5,50,ARMSTRONG COUNTY,18020,
G4200070,1980,Pennsylvania,42,420,Beaver County,7,70,BEAVER COUNTY,22239,
G4200090,1980,Pennsylvania,42,420,Bedford County,9,90,BEDFORD COUNTY,15372,
G4200110,1980,Pennsylvania,42,420,Berks County,11,110,BERKS COUNTY,20696,
G4200130,1980,Pennsylvania,42,420,Blair County,13,130,BLAIR COUNTY,17533,
G4200150,1980,Pennsylvania,42,420,Bradford County,15,150,BRADFORD COUNTY,16402,
G4200170,1980,Pennsylvania,42,420,Bucks County,17,170,BUCKS COUNTY,24402,
G4200190,1980,Pennsylvania,42,420,Butler County,19,190,BUTLER COUNTY,20923,
G4200210,1980,Pennsylvania,42,420,Cambria County,21,210,CAMBRIA COUNTY,18886,
G4200230,1980,Pennsylvania,42,420,Cameron County,23,230,CAMERON COUNTY,16832,
G4200250,1980,Pennsylvania,42,420,Carbon County,25,250,CARBON COUNTY,17771,
G4200270,1980,Pennsylvania,42,420,Centre County,27,270,CENTRE COUNTY,19099,
G4200290,1980,Pennsylvania,42,420,Chester County,29,290,CHESTER COUNTY,25533,
G4200310,1980,Pennsylvania,42,420,Clarion County,31,310,CLARION COUNTY,18915,
G4200330,1980,Pennsylvania,42,420,Clearfield County,33,330,CLEARFIELD COUNTY,17368,
G4200350,1980,Pennsylvania,42,420,Clinton County,35,350,CLINTON COUNTY,17036,
G4200370,1980,Pennsylvania,42,420,Columbia County,37,370,COLUMBIA COUNTY,16455,
G4200390,1980,Pennsylvania,42,420,Crawford County,39,390,CRAWFORD COUNTY,17934,
G4200410,1980,Pennsylvania,42,420,Cumberland County,41,410,CUMBERLAND COUNTY,22076,
G4200430,1980,Pennsylvania,42,420,Dauphin County,43,430,DAUPHIN COUNTY,20596,
G4200450,1980,Pennsylvania,42,420,Delaware County,45,450,DELAWARE COUNTY,23103,
G4200470,1980,Pennsylvania,42,420,Elk County,47,470,ELK COUNTY,19404,
G4200490,1980,Pennsylvania,42,420,Erie County,49,490,ERIE COUNTY,19804,
G4200510,1980,Pennsylvania,42,420,Fayette County,51,510,FAYETTE COUNTY,17282,
G4200530,1980,Pennsylvania,42,420,Forest County,53,530,FOREST COUNTY,15492,
G4200550,1980,Pennsylvania,42,420,Franklin County,55,550,FRANKLIN COUNTY,19253,
G4200570,1980,Pennsylvania,42,420,Fulton County,57,570,FULTON COUNTY,15372,
G4200590,1980,Pennsylvania,42,420,Greene County,59,590,GREENE COUNTY,17866,
G4200610,1980,Pennsylvania,42,420,Huntingdon County,61,610,HUNTINGDON COUNTY,15744,
G4200630,1980,Pennsylvania,42,420,Indiana County,63,630,INDIANA COUNTY,18933,
G4200650,1980,Pennsylvania,42,420,Jefferson County,65,650,JEFFERSON COUNTY,17664,
G4200670,1980,Pennsylvania,42,420,Juniata County,67,670,JUNIATA COUNTY,15659,
G4200690,1980,Pennsylvania,42,420,Lackawanna County,69,690,LACKAWANNA COUNTY,17325,
G4200710,1980,Pennsylvania,42,420,Lancaster County,71,710,LANCASTER COUNTY,20566,
G4200730,1980,Pennsylvania,42,420,Lawrence County,73,730,LAWRENCE COUNTY,19199,
G4200750,1980,Pennsylvania,42,420,Lebanon County,75,750,LEBANON COUNTY,19961,
G4200770,1980,Pennsylvania,42,420,Lehigh County,77,770,LEHIGH COUNTY,21906,
G4200790,1980,Pennsylvania,42,420,Luzerne County,79,790,LUZERNE COUNTY,16953,
G4200810,1980,Pennsylvania,42,420,Lycoming County,81,810,LYCOMING COUNTY,17754,
G4200830,1980,Pennsylvania,42,420,McKean County,83,830,MCKEAN COUNTY,17580,
G4200850,1980,Pennsylvania,42,420,Mercer County,85,850,MERCER COUNTY,19975,
G4200870,1980,Pennsylvania,42,420,Mifflin County,87,870,MIFFLIN COUNTY,17012,
G4200890,1980,Pennsylvania,42,420,Monroe County,89,890,MONROE COUNTY,18539,
G4200910,1980,Pennsylvania,42,420,Montgomery County,91,910,MONTGOMERY COUNTY,25803,
G4200930,1980,Pennsylvania,42,420,Montour County,93,930,MONTOUR COUNTY,18654,
G4200950,1980,Pennsylvania,42,420,Northampton County,95,950,NORTHAMPTON COUNTY,21333,
G4200970,1980,Pennsylvania,42,420,Northumberland County,97,970,NORTHUMBERLAND COUNTY,15862,
G4200990,1980,Pennsylvania,42,420,Perry County,99,990,PERRY COUNTY,18135,
G4201010,1980,Pennsylvania,42,420,Philadelphia County,101,1010,PHILADELPHIA COUNTY,16388,
G4201030,1980,Pennsylvania,42,420,Pike County,103,1030,PIKE COUNTY,17055,
G4201050,1980,Pennsylvania,42,420,Potter County,105,1050,POTTER COUNTY,15384,
G4201070,1980,Pennsylvania,42,420,Schuylkill County,107,1070,SCHUYLKILL COUNTY,16214,
G4201090,1980,Pennsylvania,42,420,Snyder County,109,1090,SNYDER COUNTY,17218,
G4201110,1980,Pennsylvania,42,420,Somerset County,111,1110,SOMERSET COUNTY,17338,
G4201130,1980,Pennsylvania,42,420,Sullivan County,113,1130,SULLIVAN COUNTY,14559,
G4201150,1980,Pennsylvania,42,420,Susquehanna County,115,1150,SUSQUEHANNA COUNTY,16384,
G4201170,1980,Pennsylvania,42,420,Tioga County,117,1170,TIOGA COUNTY,16007,
G4201190,1980,Pennsylvania,42,420,Union County,119,1190,UNION COUNTY,18083,
G4201210,1980,Pennsylvania,42,420,Venango County,121,1210,VENANGO COUNTY,19531,
G4201230,1980,Pennsylvania,42,420,Warren County,123,1230,WARREN COUNTY,19160,
G4201250,1980,Pennsylvania,42,420,Washington County,125,1250,WASHINGTON COUNTY,20576,
G4201270,1980,Pennsylvania,42,420,Wayne County,127,1270,WAYNE COUNTY,15494,
G4201290,1980,Pennsylvania,42,420,Westmoreland County,129,1290,WESTMORELAND COUNTY,20469,
G4201310,1980,Pennsylvania,42,420,Wyoming County,131,1310,WYOMING COUNTY,17068,
G4201330,1980,Pennsylvania,42,420,York County,133,1330,YORK COUNTY,20857,
G4400010,1980,Rhode Island,44,440,Bristol County,1,10,BRISTOL COUNTY,20824,
G4400030,1980,Rhode Island,44,440,Kent County,3,30,KENT COUNTY,21086,
G4400050,1980,Rhode Island,44,440,Newport County,5,50,NEWPORT COUNTY,19695,
G4400070,1980,Rhode Island,44,440,Providence County,7,70,PROVIDENCE COUNTY,18523,
G4400090,1980,Rhode Island,44,440,Washington County,9,90,WASHINGTON COUNTY,20859,
G4500010,1980,South Carolina,45,450,Abbeville County,1,10,ABBEVILLE COUNTY,16477,
G4500030,1980,South Carolina,45,450,Aiken County,3,30,AIKEN COUNTY,18429,
G4500050,1980,South Carolina,45,450,Allendale County,5,50,ALLENDALE COUNTY,11878,
G4500070,1980,South Carolina,45,450,Anderson County,7,70,ANDERSON COUNTY,17587,
G4500090,1980,South Carolina,45,450,Bamberg County,9,90,BAMBERG COUNTY,12241,
G4500110,1980,South Carolina,45,450,Barnwell County,11,110,BARNWELL COUNTY,14832,
G4500130,1980,South Carolina,45,450,Beaufort County,13,130,BEAUFORT COUNTY,17044,
G4500150,1980,South Carolina,45,450,Berkeley County,15,150,BERKELEY COUNTY,17562,
G4500170,1980,South Carolina,45,450,Calhoun County,17,170,CALHOUN COUNTY,14926,
G4500190,1980,South Carolina,45,450,Charleston County,19,190,CHARLESTON COUNTY,17211,
G4500210,1980,South Carolina,45,450,Cherokee County,21,210,CHEROKEE COUNTY,17116,
G4500230,1980,South Carolina,45,450,Chester County,23,230,CHESTER COUNTY,16610,
G4500250,1980,South Carolina,45,450,Chesterfield County,25,250,CHESTERFIELD COUNTY,14410,
G4500270,1980,South Carolina,45,450,Clarendon County,27,270,CLARENDON COUNTY,12652,
G4500290,1980,South Carolina,45,450,Colleton County,29,290,COLLETON COUNTY,13765,
G4500310,1980,South Carolina,45,450,Darlington County,31,310,DARLINGTON COUNTY,15523,
G4500330,1980,South Carolina,45,450,Dillon County,33,330,DILLON COUNTY,12748,
G4500350,1980,South Carolina,45,450,Dorchester County,35,350,DORCHESTER COUNTY,18843,
G4500370,1980,South Carolina,45,450,Edgefield County,37,370,EDGEFIELD COUNTY,14537,
G4500390,1980,South Carolina,45,450,Fairfield County,39,390,FAIRFIELD COUNTY,15171,
G4500410,1980,South Carolina,45,450,Florence County,41,410,FLORENCE COUNTY,15798,
G4500430,1980,South Carolina,45,450,Georgetown County,43,430,GEORGETOWN COUNTY,16542,
G4500450,1980,South Carolina,45,450,Greenville County,45,450,GREENVILLE COUNTY,18810,
G4500470,1980,South Carolina,45,450,Greenwood County,47,470,GREENWOOD COUNTY,17868,
G4500490,1980,South Carolina,45,450,Hampton County,49,490,HAMPTON COUNTY,13052,
G4500510,1980,South Carolina,45,450,Horry County,51,510,HORRY COUNTY,15249,
G4500530,1980,South Carolina,45,450,Jasper County,53,530,JASPER COUNTY,12695,
G4500550,1980,South Carolina,45,450,Kershaw County,55,550,KERSHAW COUNTY,17493,
G4500570,1980,South Carolina,45,450,Lancaster County,57,570,LANCASTER COUNTY,18047,
G4500590,1980,South Carolina,45,450,Laurens County,59,590,LAURENS COUNTY,17515,
G4500610,1980,South Carolina,45,450,Lee County,61,610,LEE COUNTY,13026,
G4500630,1980,South Carolina,45,450,Lexington County,63,630,LEXINGTON COUNTY,20562,
G4500650,1980,South Carolina,45,450,McCormick County,65,650,MCCORMICK COUNTY,14438,
G4500670,1980,South Carolina,45,450,Marion County,67,670,MARION COUNTY,13518,
G4500690,1980,South Carolina,45,450,Marlboro County,69,690,MARLBORO COUNTY,14139,
G4500710,1980,South Carolina,45,450,Newberry County,71,710,NEWBERRY COUNTY,17379,
G4500730,1980,South Carolina,45,450,Oconee County,73,730,OCONEE COUNTY,16101,
G4500750,1980,South Carolina,45,450,Orangeburg County,75,750,ORANGEBURG COUNTY,13659,
G4500770,1980,South Carolina,45,450,Pickens County,77,770,PICKENS COUNTY,17920,
G4500790,1980,South Carolina,45,450,Richland County,79,790,RICHLAND COUNTY,18597,
G4500810,1980,South Carolina,45,450,Saluda County,81,810,SALUDA COUNTY,14364,
G4500830,1980,South Carolina,45,450,Spartanburg County,83,830,SPARTANBURG COUNTY,17453,
G4500850,1980,South Carolina,45,450,Sumter County,85,850,SUMTER COUNTY,14078,
G4500870,1980,South Carolina,45,450,Union County,87,870,UNION COUNTY,16523,
G4500890,1980,South Carolina,45,450,Williamsburg County,89,890,WILLIAMSBURG COUNTY,13383,
G4500910,1980,South Carolina,45,450,York County,91,910,YORK COUNTY,19336,
G4600030,1980,South Dakota,46,460,Aurora County,3,30,AURORA COUNTY,12702,
G4600050,1980,South Dakota,46,460,Beadle County,5,50,BEADLE COUNTY,17279,
G4600070,1980,South Dakota,46,460,Bennett County,7,70,BENNETT COUNTY,11497,
G4600090,1980,South Dakota,46,460,Bon Homme County,9,90,BON HOMME COUNTY,13327,
G4600110,1980,South Dakota,46,460,Brookings County,11,110,BROOKINGS COUNTY,17255,
G4600130,1980,South Dakota,46,460,Brown County,13,130,BROWN COUNTY,17304,
G4600150,1980,South Dakota,46,460,Brule County,15,150,BRULE COUNTY,13037,
G4600170,1980,South Dakota,46,460,Buffalo County,17,170,BUFFALO COUNTY,9500,
G4600190,1980,South Dakota,46,460,Butte County,19,190,BUTTE COUNTY,15345,
G4600210,1980,South Dakota,46,460,Campbell County,21,210,CAMPBELL COUNTY,11229,
G4600230,1980,South Dakota,46,460,Charles Mix County,23,230,CHARLES MIX COUNTY,11812,
G4600250,1980,South Dakota,46,460,Clark County,25,250,CLARK COUNTY,12003,
G4600270,1980,South Dakota,46,460,Clay County,27,270,CLAY COUNTY,16919,
G4600290,1980,South Dakota,46,460,Codington County,29,290,CODINGTON COUNTY,16621,
G4600310,1980,South Dakota,46,460,Corson County,31,310,CORSON COUNTY,10786,
G4600330,1980,South Dakota,46,460,Custer County,33,330,CUSTER COUNTY,16798,
G4600350,1980,South Dakota,46,460,Davison County,35,350,DAVISON COUNTY,16164,
G4600370,1980,South Dakota,46,460,Day County,37,370,DAY COUNTY,13042,
G4600390,1980,South Dakota,46,460,Deuel County,39,390,DEUEL COUNTY,12004,
G4600410,1980,South Dakota,46,460,Dewey County,41,410,DEWEY COUNTY,12000,
G4600430,1980,South Dakota,46,460,Douglas County,43,430,DOUGLAS COUNTY,10857,
G4600450,1980,South Dakota,46,460,Edmunds County,45,450,EDMUNDS COUNTY,12272,
G4600470,1980,South Dakota,46,460,Fall River County,47,470,FALL RIVER COUNTY,17363,
G4600490,1980,South Dakota,46,460,Faulk County,49,490,FAULK COUNTY,11583,
G4600510,1980,South Dakota,46,460,Grant County,51,510,GRANT COUNTY,15260,
G4600530,1980,South Dakota,46,460,Gregory County,53,530,GREGORY COUNTY,11213,
G4600550,1980,South Dakota,46,460,Haakon County,55,550,HAAKON COUNTY,14131,
G4600570,1980,South Dakota,46,460,Hamlin County,57,570,HAMLIN COUNTY,11939,
G4600590,1980,South Dakota,46,460,Hand County,59,590,HAND COUNTY,12150,
G4600610,1980,South Dakota,46,460,Hanson County,61,610,HANSON COUNTY,11630,
G4600630,1980,South Dakota,46,460,Harding County,63,630,HARDING COUNTY,14301,
G4600650,1980,South Dakota,46,460,Hughes County,65,650,HUGHES COUNTY,20484,
G4600670,1980,South Dakota,46,460,Hutchinson County,67,670,HUTCHINSON COUNTY,12292,
G4600690,1980,South Dakota,46,460,Hyde County,69,690,HYDE COUNTY,13766,
G4600710,1980,South Dakota,46,460,Jackson County,71,710,JACKSON COUNTY,13783,
G4600730,1980,South Dakota,46,460,Jerauld County,73,730,JERAULD COUNTY,12781,
G4600750,1980,South Dakota,46,460,Jones County,75,750,JONES COUNTY,14116,
G4600770,1980,South Dakota,46,460,Kingsbury County,77,770,KINGSBURY COUNTY,12998,
G4600790,1980,South Dakota,46,460,Lake County,79,790,LAKE COUNTY,14614,
G4600810,1980,South Dakota,46,460,Lawrence County,81,810,LAWRENCE COUNTY,16597,
G4600830,1980,South Dakota,46,460,Lincoln County,83,830,LINCOLN COUNTY,17239,
G4600850,1980,South Dakota,46,460,Lyman County,85,850,LYMAN COUNTY,12863,
G4600870,1980,South Dakota,46,460,McCook County,87,870,MCCOOK COUNTY,13990,
G4600890,1980,South Dakota,46,460,McPherson County,89,890,MCPHERSON COUNTY,10752,
G4600910,1980,South Dakota,46,460,Marshall County,91,910,MARSHALL COUNTY,12339,
G4600930,1980,South Dakota,46,460,Meade County,93,930,MEADE COUNTY,16624,
G4600950,1980,South Dakota,46,460,Mellette County,95,950,MELLETTE COUNTY,11191,
G4600970,1980,South Dakota,46,460,Miner County,97,970,MINER COUNTY,10522,
G4600990,1980,South Dakota,46,460,Minnehaha County,99,990,MINNEHAHA COUNTY,20535,
G4601010,1980,South Dakota,46,460,Moody County,101,1010,MOODY COUNTY,14724,
G4601030,1980,South Dakota,46,460,Pennington County,103,1030,PENNINGTON COUNTY,17364,
G4601050,1980,South Dakota,46,460,Perkins County,105,1050,PERKINS COUNTY,15049,
G4601070,1980,South Dakota,46,460,Potter County,107,1070,POTTER COUNTY,13477,
G4601090,1980,South Dakota,46,460,Roberts County,109,1090,ROBERTS COUNTY,12155,
G4601110,1980,South Dakota,46,460,Sanborn County,111,1110,SANBORN COUNTY,9759,
G4601130,1980,South Dakota,46,460,Shannon County,113,1130,SHANNON COUNTY,10208,
G4601150,1980,South Dakota,46,460,Spink County,115,1150,SPINK COUNTY,14907,
G4601170,1980,South Dakota,46,460,Stanley County,117,1170,STANLEY COUNTY,16996,
G4601190,1980,South Dakota,46,460,Sully County,119,1190,SULLY COUNTY,13083,
G4601210,1980,South Dakota,46,460,Todd County,121,1210,TODD COUNTY,10833,
G4601230,1980,South Dakota,46,460,Tripp County,123,1230,TRIPP COUNTY,13013,
G4601250,1980,South Dakota,46,460,Turner County,125,1250,TURNER COUNTY,14473,
G4601270,1980,South Dakota,46,460,Union County,127,1270,UNION COUNTY,15882,
G4601290,1980,South Dakota,46,460,Walworth County,129,1290,WALWORTH COUNTY,14715,
G4601350,1980,South Dakota,46,460,Yankton County,135,1350,YANKTON COUNTY,17542,
G4601370,1980,South Dakota,46,460,Ziebach County,137,1370,ZIEBACH COUNTY,10000,
G4700010,1980,Tennessee,47,470,Anderson County,1,10,ANDERSON COUNTY,18621,
G4700030,1980,Tennessee,47,470,Bedford County,3,30,BEDFORD COUNTY,16098,
